ROUGE-1_P,ROUGE-1_R,ROUGE-1_F,ROUGE-2_P,ROUGE-2_R,ROUGE-2_F,ROUGE-L_P,ROUGE-L_R,ROUGE-L_F
0.3870967741935484,0.35294117647058826,0.36923076923076925,0.13333333333333333,0.12121212121212122,0.126984126984127,0.2903225806451613,0.2647058823529412,0.27692307692307694
0.6829268292682927,0.4745762711864407,0.56,0.35,0.2413793103448276,0.2857142857142857,0.34146341463414637,0.23728813559322035,0.28
0.7027027027027027,0.6341463414634146,0.6666666666666667,0.6111111111111112,0.55,0.5789473684210527,0.6756756756756757,0.6097560975609756,0.6410256410256411
0.5277777777777778,0.8444444444444444,0.6495726495726496,0.29577464788732394,0.4772727272727273,0.3652173913043478,0.4305555555555556,0.6888888888888889,0.5299145299145299
0.8461538461538461,0.55,0.6666666666666667,0.72,0.46153846153846156,0.5625,0.8076923076923077,0.525,0.6363636363636364
0.5056179775280899,0.7758620689655172,0.6122448979591837,0.3409090909090909,0.5263157894736842,0.4137931034482758,0.43820224719101125,0.6724137931034483,0.5306122448979591
0.6129032258064516,0.8260869565217391,0.7037037037037037,0.4098360655737705,0.5555555555555556,0.4716981132075472,0.5645161290322581,0.7608695652173914,0.6481481481481481
0.4230769230769231,0.36666666666666664,0.3928571428571428,0.2,0.1724137931034483,0.1851851851851852,0.38461538461538464,0.3333333333333333,0.3571428571428571
0.47619047619047616,0.3225806451612903,0.3846153846153846,0.25,0.16666666666666666,0.2,0.2857142857142857,0.1935483870967742,0.23076923076923075
0.7391304347826086,0.53125,0.6181818181818182,0.4444444444444444,0.31746031746031744,0.37037037037037035,0.5652173913043478,0.40625,0.4727272727272727
0.6,0.5,0.5454545454545454,0.4583333333333333,0.3793103448275862,0.4150943396226415,0.6,0.5,0.5454545454545454
0.631578947368421,0.48,0.5454545454545454,0.2972972972972973,0.22448979591836735,0.2558139534883721,0.5263157894736842,0.4,0.45454545454545453
0.6097560975609756,0.5952380952380952,0.6024096385542169,0.325,0.3170731707317073,0.3209876543209877,0.4878048780487805,0.47619047619047616,0.4819277108433735
0.40540540540540543,0.40540540540540543,0.40540540540540543,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.32432432432432434,0.32432432432432434,0.32432432432432434
0.37037037037037035,0.3448275862068966,0.35714285714285715,0.11538461538461539,0.10714285714285714,0.11111111111111112,0.14814814814814814,0.13793103448275862,0.14285714285714285
0.37209302325581395,0.4,0.38554216867469876,0.11904761904761904,0.1282051282051282,0.12345679012345678,0.18604651162790697,0.2,0.19277108433734938
0.5853658536585366,0.631578947368421,0.6075949367088608,0.3,0.32432432432432434,0.3116883116883117,0.4146341463414634,0.4473684210526316,0.430379746835443
0.3235294117647059,0.6470588235294118,0.4313725490196078,0.24242424242424243,0.5,0.326530612244898,0.29411764705882354,0.5882352941176471,0.3921568627450981
0.3392857142857143,0.4418604651162791,0.3838383838383838,0.14545454545454545,0.19047619047619047,0.16494845360824742,0.26785714285714285,0.3488372093023256,0.30303030303030304
0.5,0.43478260869565216,0.46511627906976744,0.2564102564102564,0.2222222222222222,0.23809523809523808,0.425,0.3695652173913043,0.3953488372093023
0.578125,0.8809523809523809,0.6981132075471698,0.5079365079365079,0.7804878048780488,0.6153846153846154,0.546875,0.8333333333333334,0.660377358490566
0.38461538461538464,0.5555555555555556,0.4545454545454546,0.10526315789473684,0.15384615384615385,0.125,0.2564102564102564,0.37037037037037035,0.30303030303030304
0.5964912280701754,0.68,0.6355140186915889,0.4642857142857143,0.5306122448979592,0.49523809523809526,0.47368421052631576,0.54,0.5046728971962616
0.8333333333333334,0.5813953488372093,0.684931506849315,0.6896551724137931,0.47619047619047616,0.5633802816901408,0.8,0.5581395348837209,0.6575342465753425
0.7435897435897436,0.42028985507246375,0.537037037037037,0.5,0.27941176470588236,0.3584905660377359,0.5897435897435898,0.3333333333333333,0.4259259259259259
0.660377358490566,0.603448275862069,0.6306306306306305,0.5384615384615384,0.49122807017543857,0.5137614678899082,0.6415094339622641,0.5862068965517241,0.6126126126126126
0.5555555555555556,0.4166666666666667,0.4761904761904762,0.20454545454545456,0.15254237288135594,0.17475728155339806,0.35555555555555557,0.26666666666666666,0.3047619047619048
0.6774193548387096,0.875,0.7636363636363636,0.5,0.6521739130434783,0.5660377358490566,0.6774193548387096,0.875,0.7636363636363636
0.5357142857142857,0.3191489361702128,0.4,0.25925925925925924,0.15217391304347827,0.19178082191780824,0.5,0.2978723404255319,0.3733333333333333
0.28846153846153844,0.45454545454545453,0.3529411764705882,0.17647058823529413,0.28125,0.21686746987951808,0.2692307692307692,0.42424242424242425,0.32941176470588235
0.675,0.6923076923076923,0.6835443037974683,0.46153846153846156,0.47368421052631576,0.4675324675324675,0.575,0.5897435897435898,0.5822784810126582
0.5757575757575758,0.5277777777777778,0.5507246376811594,0.375,0.34285714285714286,0.3582089552238806,0.5454545454545454,0.5,0.5217391304347826
0.42857142857142855,0.3157894736842105,0.36363636363636365,0.25925925925925924,0.1891891891891892,0.21875,0.39285714285714285,0.2894736842105263,0.33333333333333337
0.4897959183673469,0.5333333333333333,0.5106382978723404,0.14583333333333334,0.1590909090909091,0.15217391304347827,0.32653061224489793,0.35555555555555557,0.3404255319148936
