ROUGE-1_P,ROUGE-1_R,ROUGE-1_F,ROUGE-2_P,ROUGE-2_R,ROUGE-2_F,ROUGE-L_P,ROUGE-L_R,ROUGE-L_F
0.3125,0.4411764705882353,0.3658536585365854,0.0851063829787234,0.12121212121212122,0.09999999999999999,0.20833333333333334,0.29411764705882354,0.24390243902439027
0.6226415094339622,0.559322033898305,0.5892857142857142,0.3269230769230769,0.29310344827586204,0.3090909090909091,0.3584905660377358,0.3220338983050847,0.33928571428571425
0.5576923076923077,0.7073170731707317,0.6236559139784946,0.47058823529411764,0.6,0.5274725274725275,0.5192307692307693,0.6585365853658537,0.5806451612903226
0.5,0.8222222222222222,0.6218487394957983,0.273972602739726,0.45454545454545453,0.34188034188034183,0.4189189189189189,0.6888888888888889,0.5210084033613446
0.5306122448979592,0.65,0.5842696629213483,0.3541666666666667,0.4358974358974359,0.3908045977011494,0.4489795918367347,0.55,0.4943820224719101
0.543859649122807,0.5344827586206896,0.5391304347826087,0.23214285714285715,0.22807017543859648,0.23008849557522124,0.38596491228070173,0.3793103448275862,0.38260869565217387
0.41935483870967744,0.5652173913043478,0.4814814814814815,0.19672131147540983,0.26666666666666666,0.22641509433962265,0.3064516129032258,0.41304347826086957,0.35185185185185186
0.23404255319148937,0.36666666666666664,0.2857142857142857,0.08695652173913043,0.13793103448275862,0.10666666666666666,0.19148936170212766,0.3,0.23376623376623376
0.3877551020408163,0.6129032258064516,0.4749999999999999,0.20833333333333334,0.3333333333333333,0.25641025641025644,0.24489795918367346,0.3870967741935484,0.3
0.6976744186046512,0.46875,0.5607476635514019,0.47619047619047616,0.31746031746031744,0.38095238095238093,0.46511627906976744,0.3125,0.3738317757009346
0.4772727272727273,0.7,0.5675675675675677,0.27906976744186046,0.41379310344827586,0.3333333333333333,0.4090909090909091,0.6,0.4864864864864865
0.5740740740740741,0.62,0.5961538461538461,0.3018867924528302,0.32653061224489793,0.31372549019607837,0.46296296296296297,0.5,0.4807692307692307
