ROUGE-1_P,ROUGE-1_R,ROUGE-1_F,ROUGE-2_P,ROUGE-2_R,ROUGE-2_F,ROUGE-L_P,ROUGE-L_R,ROUGE-L_F
0.30434782608695654,0.4117647058823529,0.35,0.0,0.0,0.0,0.21739130434782608,0.29411764705882354,0.25
0.06666666666666667,0.05263157894736842,0.058823529411764705,0.0,0.0,0.0,0.06666666666666667,0.05263157894736842,0.058823529411764705
0.23529411764705882,0.16666666666666666,0.19512195121951217,0.0,0.0,0.0,0.17647058823529413,0.125,0.14634146341463414
0.15625,0.2777777777777778,0.19999999999999998,0.03225806451612903,0.058823529411764705,0.041666666666666664,0.09375,0.16666666666666666,0.12000000000000002
0.15384615384615385,0.10526315789473684,0.125,0.0,0.0,0.0,0.15384615384615385,0.10526315789473684,0.125
0.20588235294117646,0.3684210526315789,0.2641509433962264,0.06060606060606061,0.1111111111111111,0.0784313725490196,0.11764705882352941,0.21052631578947367,0.1509433962264151
0.18181818181818182,0.19047619047619047,0.18604651162790697,0.0,0.0,0.0,0.09090909090909091,0.09523809523809523,0.09302325581395349
0.05555555555555555,0.09090909090909091,0.06896551724137931,0.0,0.0,0.0,0.05555555555555555,0.09090909090909091,0.06896551724137931
0.21428571428571427,0.3,0.25,0.0,0.0,0.0,0.17857142857142858,0.25,0.20833333333333331
0.16,0.2222222222222222,0.18604651162790697,0.0,0.0,0.0,0.12,0.16666666666666666,0.13953488372093023
0.38461538461538464,0.19230769230769232,0.2564102564102564,0.16666666666666666,0.08,0.10810810810810811,0.3076923076923077,0.15384615384615385,0.20512820512820515
0.22727272727272727,0.25,0.23809523809523808,0.09523809523809523,0.10526315789473684,0.1,0.18181818181818182,0.2,0.1904761904761905
0.09523809523809523,0.2,0.12903225806451613,0.0,0.0,0.0,0.09523809523809523,0.2,0.12903225806451613
0.20512820512820512,0.42105263157894735,0.2758620689655173,0.05263157894736842,0.1111111111111111,0.07142857142857142,0.10256410256410256,0.21052631578947367,0.13793103448275865
0.21052631578947367,0.21052631578947367,0.21052631578947367,0.0,0.0,0.0,0.10526315789473684,0.10526315789473684,0.10526315789473684
0.14285714285714285,0.18181818181818182,0.16,0.0,0.0,0.0,0.10714285714285714,0.13636363636363635,0.11999999999999998
0.2564102564102564,0.38461538461538464,0.3076923076923077,0.10526315789473684,0.16,0.12698412698412698,0.20512820512820512,0.3076923076923077,0.2461538461538462
0.2222222222222222,0.17391304347826086,0.1951219512195122,0.0,0.0,0.0,0.16666666666666666,0.13043478260869565,0.14634146341463414
0.18181818181818182,0.2222222222222222,0.19999999999999998,0.0,0.0,0.0,0.09090909090909091,0.1111111111111111,0.09999999999999999
0.17391304347826086,0.14285714285714285,0.1568627450980392,0.045454545454545456,0.037037037037037035,0.04081632653061224,0.08695652173913043,0.07142857142857142,0.0784313725490196
0.21739130434782608,0.21739130434782608,0.21739130434782608,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.08695652173913043,0.08695652173913043,0.08695652173913043
