ROUGE-1_P,ROUGE-1_R,ROUGE-1_F,ROUGE-2_P,ROUGE-2_R,ROUGE-2_F,ROUGE-L_P,ROUGE-L_R,ROUGE-L_F
0.35714285714285715,0.5882352941176471,0.4444444444444445,0.2,0.3333333333333333,0.25,0.26785714285714285,0.4411764705882353,0.33333333333333337
0.55,0.559322033898305,0.5546218487394957,0.2711864406779661,0.27586206896551724,0.2735042735042735,0.4166666666666667,0.423728813559322,0.42016806722689076
0.3595505617977528,0.7804878048780488,0.49230769230769234,0.25,0.55,0.34375,0.23595505617977527,0.5121951219512195,0.3230769230769231
0.5064935064935064,0.8666666666666667,0.6393442622950819,0.27631578947368424,0.4772727272727273,0.35000000000000003,0.3116883116883117,0.5333333333333333,0.39344262295081966
0.358974358974359,0.7,0.4745762711864407,0.2727272727272727,0.5384615384615384,0.3620689655172414,0.3333333333333333,0.65,0.4406779661016949
0.42857142857142855,0.5689655172413793,0.48888888888888893,0.17105263157894737,0.22807017543859648,0.19548872180451127,0.22077922077922077,0.29310344827586204,0.2518518518518518
0.5370370370370371,0.6304347826086957,0.5800000000000001,0.33962264150943394,0.4,0.36734693877551017,0.35185185185185186,0.41304347826086957,0.38
0.2692307692307692,0.7,0.3888888888888889,0.15584415584415584,0.41379310344827586,0.22641509433962265,0.19230769230769232,0.5,0.2777777777777778
0.2786885245901639,0.5483870967741935,0.3695652173913043,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.2459016393442623,0.4838709677419355,0.3260869565217391
0.44,0.515625,0.4748201438848921,0.21621621621621623,0.25396825396825395,0.23357664233576642,0.2,0.234375,0.2158273381294964
0.38028169014084506,0.9,0.5346534653465346,0.22857142857142856,0.5517241379310345,0.3232323232323232,0.19718309859154928,0.4666666666666667,0.2772277227722772
0.36363636363636365,0.4,0.380952380952381,0.16666666666666666,0.1836734693877551,0.17475728155339806,0.2545454545454545,0.28,0.26666666666666666
0.42168674698795183,0.8333333333333334,0.56,0.2073170731707317,0.4146341463414634,0.2764227642276422,0.21686746987951808,0.42857142857142855,0.28800000000000003
0.25,0.6486486486486487,0.3609022556390977,0.12631578947368421,0.3333333333333333,0.183206106870229,0.16666666666666666,0.43243243243243246,0.2406015037593985
0.14606741573033707,0.4482758620689655,0.22033898305084745,0.07954545454545454,0.25,0.1206896551724138,0.07865168539325842,0.2413793103448276,0.11864406779661017
0.23076923076923078,0.375,0.2857142857142857,0.078125,0.1282051282051282,0.0970873786407767,0.15384615384615385,0.25,0.1904761904761905
0.24615384615384617,0.42105263157894735,0.3106796116504854,0.09375,0.16216216216216217,0.11881188118811882,0.12307692307692308,0.21052631578947367,0.1553398058252427
0.16279069767441862,0.8235294117647058,0.27184466019417475,0.09411764705882353,0.5,0.15841584158415842,0.13953488372093023,0.7058823529411765,0.23300970873786406
0.3387096774193548,0.4883720930232558,0.4,0.13114754098360656,0.19047619047619047,0.1553398058252427,0.24193548387096775,0.3488372093023256,0.28571428571428575
0.2647058823529412,0.391304347826087,0.3157894736842105,0.07462686567164178,0.1111111111111111,0.08928571428571427,0.1323529411764706,0.1956521739130435,0.15789473684210525
0.5333333333333333,0.9523809523809523,0.6837606837606837,0.4864864864864865,0.8780487804878049,0.6260869565217392,0.36,0.6428571428571429,0.4615384615384615
0.25,0.48148148148148145,0.32911392405063294,0.0784313725490196,0.15384615384615385,0.1038961038961039,0.19230769230769232,0.37037037037037035,0.25316455696202533
0.5625,0.9,0.6923076923076923,0.4177215189873418,0.673469387755102,0.515625,0.45,0.72,0.5538461538461539
0.38333333333333336,0.5348837209302325,0.4466019417475728,0.2033898305084746,0.2857142857142857,0.23762376237623764,0.26666666666666666,0.37209302325581395,0.31067961165048547
0.5,0.5362318840579711,0.5174825174825175,0.2465753424657534,0.2647058823529412,0.2553191489361702,0.22972972972972974,0.2463768115942029,0.23776223776223776
0.6862745098039216,0.603448275862069,0.6422018348623854,0.56,0.49122807017543857,0.5233644859813084,0.37254901960784315,0.3275862068965517,0.3486238532110092
0.44565217391304346,0.6833333333333333,0.5394736842105263,0.14285714285714285,0.22033898305084745,0.1733333333333333,0.18478260869565216,0.2833333333333333,0.22368421052631576
0.26506024096385544,0.9166666666666666,0.411214953271028,0.18292682926829268,0.6521739130434783,0.28571428571428575,0.1686746987951807,0.5833333333333334,0.2616822429906542
0.391304347826087,0.574468085106383,0.4655172413793104,0.20588235294117646,0.30434782608695654,0.2456140350877193,0.2028985507246377,0.2978723404255319,0.24137931034482757
0.234375,0.45454545454545453,0.30927835051546393,0.06349206349206349,0.125,0.08421052631578947,0.171875,0.3333333333333333,0.22680412371134023
0.4423076923076923,0.5897435897435898,0.5054945054945056,0.1568627450980392,0.21052631578947367,0.1797752808988764,0.28846153846153844,0.38461538461538464,0.32967032967032966
0.296875,0.5277777777777778,0.38,0.15873015873015872,0.2857142857142857,0.2040816326530612,0.265625,0.4722222222222222,0.33999999999999997
0.32978723404255317,0.8157894736842105,0.4696969696969697,0.20430107526881722,0.5135135135135135,0.2923076923076923,0.24468085106382978,0.6052631578947368,0.34848484848484845
0.3855421686746988,0.7111111111111111,0.5,0.15853658536585366,0.29545454545454547,0.20634920634920637,0.18072289156626506,0.3333333333333333,0.23437500000000003
0.45714285714285713,0.6666666666666666,0.5423728813559322,0.2463768115942029,0.3617021276595745,0.2931034482758621,0.24285714285714285,0.3541666666666667,0.288135593220339
0.35,0.7368421052631579,0.47457627118644063,0.189873417721519,0.40540540540540543,0.25862068965517243,0.25,0.5263157894736842,0.3389830508474576
0.611764705882353,0.5714285714285714,0.5909090909090909,0.2857142857142857,0.26666666666666666,0.2758620689655172,0.4117647058823529,0.38461538461538464,0.3977272727272727
0.2823529411764706,0.6486486486486487,0.3934426229508197,0.17857142857142858,0.4166666666666667,0.25,0.23529411764705882,0.5405405405405406,0.3278688524590164
0.4225352112676056,0.5660377358490566,0.48387096774193544,0.15714285714285714,0.21153846153846154,0.180327868852459,0.22535211267605634,0.3018867924528302,0.25806451612903225
0.18666666666666668,0.34146341463414637,0.2413793103448276,0.02702702702702703,0.05,0.03508771929824561,0.16,0.2926829268292683,0.20689655172413796
0.4470588235294118,0.7169811320754716,0.5507246376811594,0.2976190476190476,0.4807692307692308,0.3676470588235294,0.3764705882352941,0.6037735849056604,0.46376811594202894
0.38181818181818183,0.5384615384615384,0.44680851063829785,0.16666666666666666,0.23684210526315788,0.1956521739130435,0.18181818181818182,0.2564102564102564,0.2127659574468085
0.4090909090909091,0.7297297297297297,0.5242718446601942,0.13846153846153847,0.25,0.17821782178217824,0.22727272727272727,0.40540540540540543,0.2912621359223301
0.2727272727272727,0.6176470588235294,0.3783783783783784,0.10526315789473684,0.24242424242424243,0.14678899082568808,0.15584415584415584,0.35294117647058826,0.2162162162162162
0.3382352941176471,0.6052631578947368,0.4339622641509434,0.16417910447761194,0.2972972972972973,0.21153846153846156,0.20588235294117646,0.3684210526315789,0.2641509433962264
0.34146341463414637,0.717948717948718,0.46280991735537197,0.2222222222222222,0.47368421052631576,0.3025210084033613,0.1951219512195122,0.41025641025641024,0.2644628099173553
0.44155844155844154,0.5666666666666667,0.4963503649635037,0.2236842105263158,0.288135593220339,0.2518518518518519,0.23376623376623376,0.3,0.2627737226277372
0.47368421052631576,0.5625,0.5142857142857142,0.21428571428571427,0.2553191489361702,0.23300970873786409,0.2807017543859649,0.3333333333333333,0.3047619047619048
0.3125,0.6578947368421053,0.42372881355932207,0.11392405063291139,0.24324324324324326,0.15517241379310345,0.2125,0.4473684210526316,0.288135593220339
0.32432432432432434,0.5106382978723404,0.39669421487603307,0.1506849315068493,0.2391304347826087,0.18487394957983191,0.24324324324324326,0.3829787234042553,0.29752066115702475
0.4305555555555556,0.8157894736842105,0.5636363636363637,0.2676056338028169,0.5135135135135135,0.35185185185185186,0.20833333333333334,0.39473684210526316,0.2727272727272727
0.38596491228070173,0.4489795918367347,0.41509433962264153,0.10714285714285714,0.125,0.11538461538461538,0.14035087719298245,0.16326530612244897,0.15094339622641512
0.265625,0.5862068965517241,0.3655913978494624,0.07936507936507936,0.17857142857142858,0.10989010989010989,0.109375,0.2413793103448276,0.15053763440860213
0.2597402597402597,0.46511627906976744,0.3333333333333333,0.06578947368421052,0.11904761904761904,0.0847457627118644,0.11688311688311688,0.20930232558139536,0.15
