ROUGE-1_P,ROUGE-1_R,ROUGE-1_F,ROUGE-2_P,ROUGE-2_R,ROUGE-2_F,ROUGE-L_P,ROUGE-L_R,ROUGE-L_F
0.30434782608695654,0.4117647058823529,0.35,0.0,0.0,0.0,0.21739130434782608,0.29411764705882354,0.25
0.06666666666666667,0.05263157894736842,0.058823529411764705,0.0,0.0,0.0,0.06666666666666667,0.05263157894736842,0.058823529411764705
0.6666666666666666,0.25,0.36363636363636365,0.25,0.08695652173913043,0.12903225806451613,0.4444444444444444,0.16666666666666666,0.24242424242424243
0.19047619047619047,0.2222222222222222,0.20512820512820512,0.05,0.058823529411764705,0.05405405405405405,0.14285714285714285,0.16666666666666666,0.15384615384615383
0.20689655172413793,0.3157894736842105,0.25,0.03571428571428571,0.05555555555555555,0.043478260869565216,0.1724137931034483,0.2631578947368421,0.20833333333333334
0.38095238095238093,0.42105263157894735,0.4,0.1,0.1111111111111111,0.10526315789473685,0.23809523809523808,0.2631578947368421,0.25
0.18181818181818182,0.09523809523809523,0.125,0.0,0.0,0.0,0.18181818181818182,0.09523809523809523,0.125
0.05555555555555555,0.09090909090909091,0.06896551724137931,0.0,0.0,0.0,0.05555555555555555,0.09090909090909091,0.06896551724137931
0.15384615384615385,0.2,0.17391304347826086,0.04,0.05263157894736842,0.04545454545454545,0.11538461538461539,0.15,0.13043478260869565
0.15384615384615385,0.3333333333333333,0.21052631578947367,0.02631578947368421,0.058823529411764705,0.03636363636363636,0.10256410256410256,0.2222222222222222,0.14035087719298245
0.21428571428571427,0.23076923076923078,0.22222222222222224,0.037037037037037035,0.04,0.03846153846153846,0.17857142857142858,0.19230769230769232,0.1851851851851852
0.3076923076923077,0.2,0.24242424242424246,0.16666666666666666,0.10526315789473684,0.12903225806451615,0.3076923076923077,0.2,0.24242424242424246
0.35714285714285715,0.25,0.2941176470588235,0.15384615384615385,0.10526315789473684,0.125,0.35714285714285715,0.25,0.2941176470588235
0.20512820512820512,0.42105263157894735,0.2758620689655173,0.05263157894736842,0.1111111111111111,0.07142857142857142,0.10256410256410256,0.21052631578947367,0.13793103448275865
0.1875,0.15789473684210525,0.17142857142857143,0.06666666666666667,0.05555555555555555,0.0606060606060606,0.125,0.10526315789473684,0.11428571428571428
0.07142857142857142,0.045454545454545456,0.05555555555555555,0.0,0.0,0.0,0.07142857142857142,0.045454545454545456,0.05555555555555555
0.08333333333333333,0.07692307692307693,0.08,0.0,0.0,0.0,0.08333333333333333,0.07692307692307693,0.08
0.2222222222222222,0.17391304347826086,0.1951219512195122,0.0,0.0,0.0,0.16666666666666666,0.13043478260869565,0.14634146341463414
0.18181818181818182,0.2222222222222222,0.19999999999999998,0.0,0.0,0.0,0.09090909090909091,0.1111111111111111,0.09999999999999999
0.29411764705882354,0.17857142857142858,0.22222222222222224,0.0,0.0,0.0,0.17647058823529413,0.10714285714285714,0.13333333333333333
0.4117647058823529,0.30434782608695654,0.35,0.1875,0.13636363636363635,0.15789473684210525,0.29411764705882354,0.21739130434782608,0.25
