ROUGE-1_P,ROUGE-1_R,ROUGE-1_F,ROUGE-2_P,ROUGE-2_R,ROUGE-2_F,ROUGE-L_P,ROUGE-L_R,ROUGE-L_F
0.4117647058823529,0.4117647058823529,0.4117647058823529,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.29411764705882354,0.29411764705882354,0.29411764705882354
0.6226415094339622,0.559322033898305,0.5892857142857142,0.28846153846153844,0.25862068965517243,0.2727272727272727,0.39622641509433965,0.3559322033898305,0.375
0.6862745098039216,0.8536585365853658,0.7608695652173912,0.6,0.75,0.6666666666666665,0.49019607843137253,0.6097560975609756,0.5434782608695652
0.5064935064935064,0.8666666666666667,0.6393442622950819,0.27631578947368424,0.4772727272727273,0.35000000000000003,0.3116883116883117,0.5333333333333333,0.39344262295081966
0.5740740740740741,0.775,0.6595744680851063,0.3584905660377358,0.48717948717948717,0.41304347826086957,0.42592592592592593,0.575,0.4893617021276596
0.7222222222222222,0.4482758620689655,0.5531914893617021,0.6,0.3684210526315789,0.4565217391304348,0.5277777777777778,0.3275862068965517,0.40425531914893614
0.4915254237288136,0.6304347826086957,0.5523809523809524,0.3275862068965517,0.4222222222222222,0.36893203883495146,0.3389830508474576,0.43478260869565216,0.38095238095238093
0.25,0.43333333333333335,0.3170731707317073,0.11764705882352941,0.20689655172413793,0.15,0.1346153846153846,0.23333333333333334,0.17073170731707316
0.375,0.7741935483870968,0.5052631578947367,0.20634920634920634,0.43333333333333335,0.27956989247311825,0.171875,0.3548387096774194,0.23157894736842105
0.5238095238095238,0.6875,0.5945945945945946,0.2891566265060241,0.38095238095238093,0.3287671232876712,0.17857142857142858,0.234375,0.20270270270270271
0.38028169014084506,0.9,0.5346534653465346,0.22857142857142856,0.5517241379310345,0.3232323232323232,0.19718309859154928,0.4666666666666667,0.2772277227722772
0.36363636363636365,0.4,0.380952380952381,0.16666666666666666,0.1836734693877551,0.17475728155339806,0.21818181818181817,0.24,0.2285714285714286
0.358974358974359,0.6666666666666666,0.4666666666666667,0.12987012987012986,0.24390243902439024,0.1694915254237288,0.1794871794871795,0.3333333333333333,0.23333333333333334
0.2222222222222222,0.4864864864864865,0.3050847457627119,0.1,0.2222222222222222,0.13793103448275865,0.18518518518518517,0.40540540540540543,0.2542372881355932
0.2553191489361702,0.41379310344827586,0.3157894736842105,0.06521739130434782,0.10714285714285714,0.08108108108108107,0.10638297872340426,0.1724137931034483,0.13157894736842105
0.25757575757575757,0.425,0.32075471698113206,0.09230769230769231,0.15384615384615385,0.11538461538461539,0.15151515151515152,0.25,0.18867924528301888
0.4098360655737705,0.6578947368421053,0.5050505050505051,0.23333333333333334,0.3783783783783784,0.288659793814433,0.21311475409836064,0.34210526315789475,0.26262626262626265
0.25,0.7647058823529411,0.37681159420289856,0.13725490196078433,0.4375,0.20895522388059706,0.1346153846153846,0.4117647058823529,0.2028985507246377
0.3387096774193548,0.4883720930232558,0.4,0.13114754098360656,0.19047619047619047,0.1553398058252427,0.24193548387096775,0.3488372093023256,0.28571428571428575
