ROUGE-1_P,ROUGE-1_R,ROUGE-1_F,ROUGE-2_P,ROUGE-2_R,ROUGE-2_F,ROUGE-L_P,ROUGE-L_R,ROUGE-L_F
0.75,0.7058823529411765,0.7272727272727272,0.4,0.375,0.38709677419354843,0.625,0.5882352941176471,0.6060606060606061
0.14285714285714285,0.10526315789473684,0.12121212121212122,0.0,0.0,0.0,0.14285714285714285,0.10526315789473684,0.12121212121212122
0.6842105263157895,0.5416666666666666,0.6046511627906976,0.2777777777777778,0.21739130434782608,0.24390243902439024,0.3684210526315789,0.2916666666666667,0.32558139534883723
0.6428571428571429,0.5,0.5625000000000001,0.38461538461538464,0.29411764705882354,0.33333333333333337,0.5,0.3888888888888889,0.43750000000000006
0.5,0.5263157894736842,0.5128205128205129,0.2631578947368421,0.2777777777777778,0.27027027027027023,0.5,0.5263157894736842,0.5128205128205129
0.4444444444444444,0.631578947368421,0.5217391304347826,0.15384615384615385,0.2222222222222222,0.18181818181818185,0.4074074074074074,0.5789473684210527,0.47826086956521735
0.4666666666666667,0.3333333333333333,0.3888888888888889,0.0,0.0,0.0,0.26666666666666666,0.19047619047619047,0.2222222222222222
0.7272727272727273,0.7272727272727273,0.7272727272727273,0.3,0.3,0.3,0.7272727272727273,0.7272727272727273,0.7272727272727273
0.25,0.2,0.22222222222222224,0.0,0.0,0.0,0.1875,0.15,0.16666666666666663
0.36363636363636365,0.4444444444444444,0.39999999999999997,0.2857142857142857,0.35294117647058826,0.31578947368421056,0.36363636363636365,0.4444444444444444,0.39999999999999997
0.5238095238095238,0.4230769230769231,0.4680851063829788,0.15,0.12,0.1333333333333333,0.42857142857142855,0.34615384615384615,0.3829787234042554
0.34782608695652173,0.4,0.37209302325581395,0.13636363636363635,0.15789473684210525,0.14634146341463414,0.30434782608695654,0.35,0.3255813953488372
0.3333333333333333,0.2,0.25,0.09090909090909091,0.05263157894736842,0.06666666666666667,0.25,0.15,0.18749999999999997
0.5,0.3684210526315789,0.4242424242424242,0.15384615384615385,0.1111111111111111,0.12903225806451615,0.5,0.3684210526315789,0.4242424242424242
0.3888888888888889,0.3684210526315789,0.37837837837837834,0.11764705882352941,0.1111111111111111,0.11428571428571428,0.2777777777777778,0.2631578947368421,0.27027027027027023
0.5555555555555556,0.45454545454545453,0.5,0.23529411764705882,0.19047619047619047,0.21052631578947367,0.5,0.4090909090909091,0.45
0.7647058823529411,0.5,0.6046511627906976,0.5625,0.36,0.43902439024390244,0.5882352941176471,0.38461538461538464,0.46511627906976744
0.42105263157894735,0.34782608695652173,0.380952380952381,0.16666666666666666,0.13636363636363635,0.15,0.2631578947368421,0.21739130434782608,0.23809523809523808
0.5294117647058824,0.5,0.5142857142857143,0.125,0.11764705882352941,0.12121212121212122,0.4117647058823529,0.3888888888888889,0.39999999999999997
0.47619047619047616,0.35714285714285715,0.40816326530612246,0.15,0.1111111111111111,0.12765957446808512,0.23809523809523808,0.17857142857142858,0.20408163265306123
0.6923076923076923,0.391304347826087,0.5,0.4166666666666667,0.22727272727272727,0.29411764705882354,0.6153846153846154,0.34782608695652173,0.4444444444444444
0.3333333333333333,0.35,0.3414634146341463,0.1,0.10526315789473684,0.10256410256410256,0.23809523809523808,0.25,0.24390243902439024
0.3125,0.3125,0.3125,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3125,0.3125,0.3125
0.5294117647058824,0.375,0.4390243902439025,0.25,0.17391304347826086,0.20512820512820512,0.47058823529411764,0.3333333333333333,0.39024390243902435
