ROUGE-1_P,ROUGE-1_R,ROUGE-1_F,ROUGE-2_P,ROUGE-2_R,ROUGE-2_F,ROUGE-L_P,ROUGE-L_R,ROUGE-L_F
0.4411764705882353,0.4411764705882353,0.4411764705882353,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.29411764705882354,0.29411764705882354,0.29411764705882354
0.5818181818181818,0.5423728813559322,0.5614035087719298,0.2777777777777778,0.25862068965517243,0.26785714285714285,0.2909090909090909,0.2711864406779661,0.2807017543859649
0.5,0.6829268292682927,0.5773195876288659,0.43636363636363634,0.6,0.5052631578947367,0.4642857142857143,0.6341463414634146,0.5360824742268041
0.5277777777777778,0.8444444444444444,0.6495726495726496,0.29577464788732394,0.4772727272727273,0.3652173913043478,0.4305555555555556,0.6888888888888889,0.5299145299145299
0.6153846153846154,0.6,0.6075949367088608,0.3684210526315789,0.358974358974359,0.36363636363636365,0.46153846153846156,0.45,0.45569620253164556
0.47058823529411764,0.5517241379310345,0.507936507936508,0.19402985074626866,0.22807017543859648,0.2096774193548387,0.3235294117647059,0.3793103448275862,0.3492063492063492
0.47692307692307695,0.6739130434782609,0.5585585585585586,0.328125,0.4666666666666667,0.3853211009174312,0.4461538461538462,0.6304347826086957,0.5225225225225225
0.3055555555555556,0.36666666666666664,0.3333333333333333,0.17142857142857143,0.20689655172413793,0.1875,0.25,0.3,0.2727272727272727
0.40540540540540543,0.4838709677419355,0.4411764705882353,0.16666666666666666,0.2,0.1818181818181818,0.24324324324324326,0.2903225806451613,0.2647058823529412
0.717948717948718,0.4375,0.5436893203883495,0.47368421052631576,0.2857142857142857,0.3564356435643564,0.6153846153846154,0.375,0.46601941747572817
0.6,0.5,0.5454545454545454,0.4583333333333333,0.3793103448275862,0.4150943396226415,0.6,0.5,0.5454545454545454
0.37254901960784315,0.38,0.37623762376237624,0.22,0.22448979591836735,0.22222222222222224,0.27450980392156865,0.28,0.27722772277227725
0.6756756756756757,0.5952380952380952,0.6329113924050633,0.4722222222222222,0.4146341463414634,0.4415584415584415,0.5405405405405406,0.47619047619047616,0.5063291139240507
0.5151515151515151,0.4594594594594595,0.48571428571428577,0.34375,0.3055555555555556,0.3235294117647059,0.36363636363636365,0.32432432432432434,0.34285714285714286
0.42857142857142855,0.41379310344827586,0.42105263157894735,0.1111111111111111,0.10714285714285714,0.10909090909090909,0.2857142857142857,0.27586206896551724,0.28070175438596495
0.3888888888888889,0.35,0.36842105263157887,0.14285714285714285,0.1282051282051282,0.13513513513513511,0.2222222222222222,0.2,0.2105263157894737
0.5294117647058824,0.7105263157894737,0.6067415730337078,0.28,0.3783783783783784,0.3218390804597701,0.37254901960784315,0.5,0.42696629213483145
0.07894736842105263,0.35294117647058826,0.12903225806451613,0.02666666666666667,0.125,0.04395604395604396,0.06578947368421052,0.29411764705882354,0.1075268817204301
0.3392857142857143,0.4418604651162791,0.3838383838383838,0.14545454545454545,0.19047619047619047,0.16494845360824742,0.26785714285714285,0.3488372093023256,0.30303030303030304
0.4727272727272727,0.5652173913043478,0.5148514851485148,0.2962962962962963,0.35555555555555557,0.3232323232323232,0.2545454545454545,0.30434782608695654,0.2772277227722772
0.5151515151515151,0.40476190476190477,0.4533333333333333,0.28125,0.21951219512195122,0.24657534246575344,0.3939393939393939,0.30952380952380953,0.3466666666666667
0.425,0.6296296296296297,0.5074626865671642,0.20512820512820512,0.3076923076923077,0.2461538461538462,0.35,0.5185185185185185,0.417910447761194
0.5964912280701754,0.68,0.6355140186915889,0.4642857142857143,0.5306122448979592,0.49523809523809526,0.47368421052631576,0.54,0.5046728971962616
0.8333333333333334,0.5813953488372093,0.684931506849315,0.6896551724137931,0.47619047619047616,0.5633802816901408,0.8,0.5581395348837209,0.6575342465753425
0.7435897435897436,0.42028985507246375,0.537037037037037,0.5,0.27941176470588236,0.3584905660377359,0.5897435897435898,0.3333333333333333,0.4259259259259259
0.660377358490566,0.603448275862069,0.6306306306306305,0.5384615384615384,0.49122807017543857,0.5137614678899082,0.6415094339622641,0.5862068965517241,0.6126126126126126
0.5555555555555556,0.4166666666666667,0.4761904761904762,0.20454545454545456,0.15254237288135594,0.17475728155339806,0.35555555555555557,0.26666666666666666,0.3047619047619048
0.43137254901960786,0.9166666666666666,0.5866666666666666,0.3,0.6521739130434783,0.410958904109589,0.4117647058823529,0.875,0.56
0.5161290322580645,0.3404255319148936,0.41025641025641024,0.23333333333333334,0.15217391304347827,0.18421052631578946,0.4838709677419355,0.3191489361702128,0.38461538461538464
